sample_id,SLOT_MAIN_LENGTH,SLOT_MAIN_HEIGHT,PATCH_BRICK_1_SIDE_MARGIN,PATCH_BRICK_1_TOP_MARGIN,PATCH_BRICK_3_BOTTOM_MARGIN,PATCH_BRICK_2_HEIGHT_MARGIN,PATCH_BRICK_4_MARGIN,UPPER_CORNER_NOTCH_1_K1,UPPER_CORNER_NOTCH_1_K2,UPPER_CORNER_EAR_1_K1,UPPER_CORNER_EAR_1_K2,LOWER_CORNER_NOTCH_1_K1,LOWER_CORNER_NOTCH_1_K2,LOWER_CORNER_EAR_1_K1,LOWER_CORNER_EAR_1_K2,LOWER_CORNER_EAR_2_K1,LOWER_CORNER_EAR_2_K2,BRANCH_UP_1_K,BRANCH_UP_1_K2,BRANCH_UP_1_K3,BRANCH_DOWN_1_K,BRANCH_DOWN_1_K2,BRANCH_DOWN_1_K3,geometry_valid,geometry_error,final_conductor_components
177,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.1028064420087775,0.18728507184754278,0.47720186966437234,0.5,0.5,0,True,,1
178,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.68228841571800081,0.69558864619459582,0.24552026168359226,0.5,0.5,0,True,,1
179,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.82546914259835635,0.27772780926164264,0.15932796960505458,0.5,0.5,0,True,,1
180,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.26304054474460492,0.85420379667217017,0.79375562400503563,0.5,0.5,0,True,,1
181,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.56501132068985849,0.34922569108358603,0.99673405351516775,0.5,0.5,0,True,,1
182,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.2561747626210355,0.60437685599724666,0.80203364910347141,0.5,0.5,0,True,,1
183,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.17285240328089732,0.80542289155711766,0.076475959582060438,0.5,0.5,0,True,,1
184,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.84651497339173631,0.19092301677568368,0.40061244658036926,0.5,0.5,0,True,,1
185,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.39594157304302879,0.4856581534566744,0.69801564017705986,0.5,0.5,0,True,,1
186,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.60397707352078667,0.76401445783778044,0.3231642330804475,0.5,0.5,0,True,,1
187,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.87447700244907578,0.98639974708636269,0.84185148427836876,0.5,0.5,0,True,,1
188,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.99626384093448883,0.70282539482943873,0.34867322835035314,0.5,0.5,0,True,,1
189,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.58493617341426019,0.13850521716685171,0.92536891061918136,0.5,0.5,0,True,,1
190,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.74902766440988244,0.057360380274158296,0.66299936025824913,0.5,0.5,0,True,,1
191,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.32876927706604725,0.2566850065710754,0.82224310015601521,0.5,0.5,0,True,,1
192,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.63933570760667591,0.3035938500838043,0.064484169347043541,0.5,0.5,0,True,,1
193,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.079574468787151437,0.51131610617737921,0.1458976094718521,0.5,0.5,0,True,,1
194,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.61553043684697828,0.26546861692589913,0.26229144749386968,0.5,0.5,0,True,,1
195,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.5583335669899504,0.94137052335912486,0.91718104210707363,0.5,0.5,0,True,,1
196,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.19431047691748482,0.72398581635719916,0.70103656380224022,0.5,0.5,0,True,,1
197,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.36463057359950357,0.69766833172686404,0.71472272865258013,0.5,0.5,0,True,,1
198,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.10162398738950169,0.72874447646214846,0.38240359782490302,0.5,0.5,0,True,,1
199,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.19894609119612106,0.57250571781499027,0.87351682006213671,0.5,0.5,0,True,,1
200,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.51663589110474717,0.23108870369891876,0.058837784522623483,0.5,0.5,0,True,,1
201,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.33250342213249384,0.92481729312775185,0.13146826065214928,0.5,0.5,0,True,,1
202,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.35752097041379149,0.52454354804160153,0.71961428234753777,0.5,0.5,0,True,,1
203,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.50794637793157416,0.48909614567969439,0.56342791124299629,0.5,0.5,0,True,,1
204,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.22143657907305314,0.2194891986728511,0.5703232938494629,0.5,0.5,0,True,,1
205,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.97959366558829042,0.47722629486663548,0.81028202244500547,0.5,0.5,0,True,,1
206,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.29095313859844796,0.68262204340509036,0.22403766812783132,0.5,0.5,0,True,,1
207,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.78643111269143795,0.66831128729847278,0.81282781972183615,0.5,0.5,0,True,,1
208,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.067255093534343377,0.33222919478816304,0.17590146407407797,0.5,0.5,0,True,,1
209,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.42642849481717626,0.19921795356386729,0.069436502000762512,0.5,0.5,0,True,,1
210,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.40684213265693642,0.97115342425949225,0.90283694590676455,0.5,0.5,0,True,,1
211,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.77017256324473349,0.38375014961881959,0.78907853318200671,0.5,0.5,0,True,,1
212,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.80522965629638787,0.55935357760464255,0.20193952780124114,0.5,0.5,0,True,,1
213,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.76863255658787977,0.1603843267775949,0.62317253633942193,0.5,0.5,0,True,,1
214,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.91680433583203635,0.31377912004999736,0.69060894156780561,0.5,0.5,0,True,,1
215,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.14734829092985013,0.58256420512850038,0.32041740339183022,0.5,0.5,0,True,,1
216,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.54690830248276334,0.37785076157131675,0.8819563835923232,0.5,0.5,0,True,,1
217,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.29218824160799978,0.58924338271016741,0.60940142852673829,0.5,0.5,0,True,,1
218,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.28219301710345451,0.65884647632859361,0.59217795834602727,0.5,0.5,0,True,,1
219,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.31124757678026593,0.78515172544918632,0.14881471748540653,0.5,0.5,0,True,,1
220,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.12595929285716517,0.64250384256016857,0.84689126428924477,0.5,0.5,0,True,,1
221,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.36952208880841819,0.44430334650750919,0.54911109918066503,0.5,0.5,0,True,,1
222,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.58991810793333632,0.87937418419070146,0.77520208191240136,0.5,0.5,0,True,,1
223,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.56843158371214597,0.98172332722380584,0.30853371736130758,0.5,0.5,0,True,,1
224,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.1525550552008588,0.84982634715521987,0.76603754278430236,0.5,0.5,0,True,,1
225,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.39117503860804093,0.3641724083115731,0.72530409518484618,0.5,0.5,0,True,,1
226,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.91942871374284918,0.6167285773093959,0.63687385732727919,0.5,0.5,0,True,,1
227,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.61818781173560711,0.29751406379874651,0.12342206775596938,0.5,0.5,0,True,,1
228,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.42393554279614459,0.18094680377548716,0.21026979275117541,0.5,0.5,0,True,,1
229,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.12260682101157501,0.35248923080389488,0.59574875259223348,0.5,0.5,0,True,,1
230,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.68595509367917729,0.45181788338205736,0.61464363199630312,0.5,0.5,0,True,,1
231,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.70446968985593161,0.83754967320692431,0.26878373886909473,0.5,0.5,0,True,,1
232,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.89140245619857694,0.53028856601023688,0.36762011991987148,0.5,0.5,0,True,,1
233,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.43901585033937296,0.19635872849315139,0.48588643596864739,0.5,0.5,0,True,,1
234,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.72137540292233515,0.79176917379715073,0.19110250662400285,0.5,0.5,0,True,,1
235,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.16006025745140434,0.12856025889315353,0.28016597117011971,0.5,0.5,0,True,,1
236,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.59566301368059571,0.22520755798607889,0.42360075312491258,0.5,0.5,0,True,,1
237,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.20469207323380606,0.49300177014719471,0.74207703433892469,0.5,0.5,0,True,,1
238,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.73070888195510519,0.88184470835210393,0.29199576150957468,0.5,0.5,0,True,,1
239,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.66253357293336668,0.42557931317364078,0.61947370492271203,0.5,0.5,0,True,,1
240,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.11649742911491404,0.46971490801730936,0.10062592399001287,0.5,0.5,0,True,,1
241,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.070120410497923391,0.085183269529531938,0.44549270593748375,0.5,0.5,0,True,,1
242,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.6738173039182962,0.27013600398409582,0.97150191803173869,0.5,0.5,0,True,,1
243,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.74481268081304153,0.79786693588501789,0.083047259040380017,0.5,0.5,0,True,,1
244,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.21199730515986526,0.16307850329730034,0.35727700687569675,0.5,0.5,0,True,,1
245,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.16529509336412207,0.39549000710470378,0.68243849227903375,0.5,0.5,0,True,,1
246,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.51801129537087498,0.81387835432567834,0.092556734303980454,0.5,0.5,0,True,,1
247,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.90361470408126476,0.8904478980812508,0.84863918777010994,0.5,0.5,0,True,,1
248,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.84291919058643583,0.40587283007371083,0.090537855268358058,0.5,0.5,0,True,,1
249,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.37317740324368404,0.15048718477913603,0.41057990509814735,0.5,0.5,0,True,,1
250,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.98849643897340966,0.51813907278849691,0.30522042381263753,0.5,0.5,0,True,,1
251,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.89959284994458688,0.82646433867274671,0.45926874786677796,0.5,0.5,0,True,,1
252,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.90906648849455229,0.80948329503906913,0.62675959283018068,0.5,0.5,0,True,,1
253,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.29605446244967037,0.28355950924109291,0.94471218725710926,0.5,0.5,0,True,,1
254,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.53649958185623492,0.64995386122545717,0.12446379921257186,0.5,0.5,0,True,,1
255,53,2,6,2.6000000000000001,2,15,4,0.61818181818181817,0.93333333333333335,0.41176470588235292,0.071428571428571425,0.77454545454545454,0.70588235294117652,0.23474178403755869,0.66666666666666663,0.24539877300613497,0.25,0.87904019342245809,0.14238993033696073,0.73670258907958541,0.5,0.5,0,True,,1
